user_id,name,age,gender,monthly_income,monthly_expenses,savings,credit_score,has_loan,loan_amount,risky_financial_behavior
bbb39857-a9ae-4729-a944-f425656bff53,Mr. Vincent Petty MD,25,Male,47211,29380.26,31106.07,403,1,40390,1
0e638cd3-df93-4e08-b12a-49e0b6e8eecf,Richard Peck,25,Other,52348,32364.82,36538.11,676,0,0,1
6277d59b-cd62-4ccc-bd40-102a6efeb2f9,Robert Allen,29,Female,11378,4938.8,7713.93,367,1,48679,1
483228c8-7af9-4c36-8513-ec312ffa3150,Angela Bowen,29,Other,28648,16392.82,18398.33,724,0,0,0
5e1652fa-fb9a-4769-bfae-87b3223405ba,Carl Marsh,26,Female,33943,19977.14,16255.51,839,0,0,0
e7f92341-b6b4-424f-85e6-4281ad9dd931,Daniel White,18,Other,54413,41606.71,40194.25,379,0,0,1
d31bcc0a-7429-41a1-b62d-850c6dc87a23,Diana Kelly,19,Female,25271,10974.45,2862.3,344,0,0,0
c0342d8e-dd10-467c-a18b-e2ea35f56b03,Brian Woodward,20,Female,11979,10330.11,2565.85,616,0,0,1
4474e564-d4d9-4437-8394-e72f4bb828f7,Amanda Powell,22,Female,34200,16034.46,14354.26,731,1,16110,0
5963568d-08d8-43a3-a1c4-1916d390245c,Ryan Flores,28,Male,53101,38592.31,13349.91,323,0,0,0
02dbfe0f-e618-47ce-9b56-903b4cbc5d0a,Debra Farley,23,Female,51760,43637.81,38681.13,640,0,0,0
a7dd81db-db88-4287-b587-a056c6894c77,Julie Rogers,24,Male,15596,13753.25,7733.63,469,1,24605,1
c0e8120c-1c1b-4ddc-b84f-777e296a2a9d,William Buck,21,Other,34933,25656.33,22541.09,794,1,24498,1
ffa02bf4-d071-4493-8137-912d18417ef6,Gabrielle Williams,29,Other,30060,20646.67,3102.85,687,0,0,0
6e6aab8d-1ff7-4d01-8449-58dae91d56bc,Stephanie Burns,23,Other,11406,5079.99,9107.75,348,0,0,0
1e70d0f2-2642-4cc7-83d2-2bf13faf3784,John Payne,20,Other,20790,13964.45,15627.44,450,1,49214,1
afdf55a1-e341-47ee-b801-0b8107223382,Zachary Morris,24,Male,14791,10260.61,7381.83,616,1,36194,0
d6ab057d-3e87-4cd7-a481-f8f4b69c3a65,Robert Mckenzie,19,Female,19523,7940.42,2249.06,785,0,0,0
894e359b-faf7-42a6-b0d3-96f1fe40c37c,Anthony Rivera,29,Female,12060,5393.33,5159.08,312,0,0,0
33a7586c-6c3c-4488-bbe4-06b911131a78,Ashley Cox,19,Other,53423,31319.09,30960.27,651,0,0,1
12e38363-805c-492d-baf5-2c0b4ba0b6b6,Danielle Watson,22,Male,56893,48072.43,27661.48,648,0,0,0
1c28615c-291c-4880-a80b-b6acfffa7050,Hailey Jones,26,Female,43082,28708.78,32229.29,315,1,21510,1
30803d18-1ee2-4e1a-8b07-7065cc5ebe8f,Penny Quinn,28,Male,37112,16643.53,8894.18,456,1,33891,0
90fa3a99-d10e-49c1-ac55-58dee11573c9,Christopher White,20,Other,34886,24105.43,5131.2,726,1,9523,0
b8f39521-b9a5-44e0-b5b3-73cf040844dd,David Alexander,27,Male,42358,33175.39,16657.82,329,1,19527,0
b583c2c4-7654-45b2-88b9-eb19ba0499bd,David Perkins,28,Male,47421,27025.98,9498.01,410,0,0,1
5edf45e1-a143-42ce-9d87-e768663e12a4,Janice Evans,29,Other,15187,9607.63,4248.2,633,0,0,1
9ffef84e-c3b9-4962-8475-bd8e682e3e55,Justin Roman,20,Other,28343,24623.86,19325.76,748,0,0,0
9c9a2004-7199-40fb-b147-681d1f9d94fc,Stacey Adkins,23,Female,26172,11874.33,4031.39,387,1,40665,0
5365eb7b-8849-4a3b-9e4c-22b6b8e5cacb,John Hampton,20,Male,53015,36070.27,5344.39,432,1,18614,1
6e7e9bed-986e-4fa2-b104-8421912e7fc8,Jonathan Jordan,23,Male,44890,26938.41,7862.06,716,1,27274,0
a97a4802-1c70-4d6e-9241-8ad086e828b7,Gary Harris,22,Other,35998,28720.14,21385.83,428,0,0,1
161f2ed1-a1fa-43f5-b9ed-b4cc490a068d,Angela Hernandez,22,Female,31991,24391.34,8141.45,850,1,37389,0
ebc936c7-9951-4995-8ddb-bb49462d3d85,Erica Villarreal,18,Female,14042,11051.25,10014.26,384,1,23022,0
f9326227-2442-48ed-a9c2-fedf14c203c4,Cassandra Johnson,25,Male,27234,17731.9,9016.96,307,1,48555,1
b509a22b-059c-4ad6-ac01-8d4ce5021a69,Craig Smith,28,Female,15211,11139.84,11553.81,424,0,0,0
08618611-899c-4972-833c-f2455fb5242e,Randy Gonzalez,20,Male,47165,32964.83,30942.49,690,0,0,0
4595e987-1840-48da-b9ea-32628b1f64d6,Stacey Serrano,19,Male,47785,26010.42,11926.36,391,1,7591,0
21c7c772-f6b2-4792-8421-ac2bc2bf2bed,Victor Smith,26,Other,28677,17687.83,11543.46,653,0,0,1
9edcca99-3738-4e82-9d54-26ba7348feb8,Laura Davidson,20,Male,55582,45112.15,24586.23,319,1,11661,0
1431efc7-0e16-49d5-96a1-e4a3c2103d89,Rachel Johnson,21,Other,37703,17251.65,24137.55,678,0,0,1
b96db619-6a81-445a-bd5a-63b351c2cc41,Thomas Miller,30,Male,27511,21998.15,20523.69,782,0,0,0
ad09d22c-e995-407a-84c7-5520ce28539a,Mr. Stephen Santiago Jr.,26,Other,51268,34727.71,39259.97,460,0,0,1
af294d30-a991-453e-a37e-8e3e8962e999,Jennifer Henderson,26,Other,45308,20444.61,5027.44,713,1,5855,1
e808d8f0-8c26-4ecd-b4ce-96eb7074920c,Peter Ross,26,Male,27447,17805.1,9832.08,569,0,0,1
81e80be9-8f4d-4065-82ff-5ebaf38ef4f7,Kevin Martinez,20,Other,28266,16206.41,19903.79,500,1,41672,0
71fbbbd7-4d2b-44ff-9ad7-a69feba09d27,Ian Johnson,20,Male,41629,18550.2,21145.46,558,0,0,0
a231230f-ba0f-4f63-ac80-99744e4bf6f6,John Campbell MD,27,Male,14974,10819.34,8890.95,749,0,0,1
500ca1b2-2a79-43ef-a127-533648339527,Jordan Allison,22,Male,48427,24420.82,27884.75,786,0,0,1
1038cd01-ffb9-49ed-8462-9d5d02427081,Elizabeth Moore,28,Other,31612,23656.84,3789.65,324,1,42020,0
a0f0411c-4349-4c18-b14a-3292c8546eca,Mark Hopkins,19,Other,15930,13908.52,10434.78,845,1,12738,0
cb126f23-4bab-4770-a1ba-5b0ee761a8f0,David Anderson,27,Female,22167,19879.1,7849.19,395,0,0,1
f1a0da4b-c331-4e45-b956-2969784d7898,Sarah Alvarado,29,Female,22530,19727.5,14625.19,309,1,6626,1
a7077534-1baa-41c4-9938-ff6cf80c75fd,Rachel Williams,18,Other,51372,28560.46,20260.07,806,0,0,1
f0ad56d0-c8ba-472b-ab12-29b3102e83b8,Stephanie Pollard,23,Female,51356,40362.05,31933.37,387,1,11532,1
40e76af0-9f81-4c1d-9202-9eb9a969afa5,Kathleen Stevenson,19,Other,30862,24781.67,17971.21,395,1,29757,0
7461a1fe-70d2-45ca-924d-8fceb4277e15,Christina Porter,29,Other,14490,10563.05,7125.84,764,0,0,1
af0632aa-b5d9-4d27-8cd2-78da22aabbd1,James Vazquez MD,26,Female,26193,14656.97,17181.83,422,1,33921,0
84c864b8-c7fc-4151-b633-a1d60825c183,Brittany Shaw,30,Male,46381,36387.62,23078.4,618,0,0,1
514e872c-3efb-4026-86ac-b13cd4a6337d,Brandi Castillo,24,Male,52026,28031.67,11791.24,624,0,0,0
531842ff-15f9-4df7-95d6-ebf54af2fc83,Ryan Howard,18,Male,34662,23879.66,7878.24,369,1,45664,1
229cd5a6-a649-4e86-8a2d-92836e1aa19c,Kevin Dennis,25,Other,13434,9815.01,9614.03,399,1,10201,1
75fef645-ff90-494a-989d-503e2c29c428,Arthur Gilmore,23,Other,49768,23034.01,35603.2,706,1,29038,1
280b55fd-62ea-467e-8611-cb0e31021887,Melissa Gonzalez,22,Male,42642,34950.83,9579.79,456,1,6300,1
cff03e43-f09e-4e2d-8681-87b9a98ca2e2,Christopher Zimmerman,22,Female,29294,18277.26,14259.85,493,1,23473,1
8818196a-30d6-4c0b-ae82-fd30141ecd77,Cassidy Jordan,29,Female,16451,10262.15,10597.65,840,0,0,0
2a0e74cb-96dd-44ce-a7b8-d3941c24b8e6,Daniel Johnson,24,Other,27620,13365.2,20095.11,514,0,0,1
c0165b81-b4f2-470c-9b96-85ddbfd6fd5e,Jill Turner,26,Other,11174,7434.62,6250.38,348,1,9571,1
5b91c22f-a4b2-4aef-a760-f0118721c9b1,Megan Winters,25,Female,55089,34552.15,37731.64,740,1,5278,1
0aced396-5f64-412f-ac68-d52a6eb8fe78,Frederick Stanley,18,Other,37881,27406.53,13209.88,385,1,10800,1
57ec1dc6-1598-4107-934c-1aeabe2e27de,Christopher Carr,27,Female,56018,37039.29,41098.76,347,0,0,0
6fd899e9-d5f1-4e95-b929-12cb2768d37c,Jennifer French,21,Other,10713,9427.21,4839.58,510,0,0,1
22896033-bd7b-4c3b-99fe-824eae273bd9,Emily Ortega,28,Female,22036,9652.89,10910.04,406,0,0,0
932b4d59-4bfb-464a-8fec-12110f725b07,Kelly Flynn,20,Female,35162,14496.21,23374.04,415,0,0,1
2e0ddf7c-c77b-4707-aeed-7c734c0e6fcc,Scott Brown DDS,20,Other,28378,12993.56,6362.76,547,1,33603,1
f1630852-8add-4763-bafc-4d4cf29d914c,Mr. Tyrone Brown MD,19,Male,41931,34249.71,30695.99,837,1,14748,1
e6f41587-ac73-4699-b776-27b321f78a81,Ronald Todd,27,Other,28105,22727.23,17603.09,845,1,47678,1
7fc219a6-51df-4415-9646-d473902264b1,Carolyn Rogers,22,Other,20601,17878.02,12743.71,317,1,40710,1
b72e8036-8dd9-423b-9a6c-435e5e97d45b,Michael Franco,29,Male,16664,9435.27,5853.86,508,1,24147,1
295c55a6-c719-4349-a3cb-57275f38b002,Renee Estrada,29,Female,22716,14354.49,4683.66,387,0,0,1
9e9f2393-ac51-4c4c-a2ff-087f9ebaeba3,Bridget Prince,19,Female,31315,24858.1,17733.45,476,0,0,1
ed92d1e8-da8e-4450-bdde-493e1d08229e,Amber Thompson,21,Male,38736,17796.57,14288.85,515,0,0,0
dc42301c-cf97-4bce-992d-b8d75b58ad8d,Louis Griffin,20,Other,28749,15817.9,20488.58,458,0,0,1
c5f56630-7969-4ace-b40e-3e01b65cffe3,Antonio Gray,23,Male,33978,22795.45,16760.47,401,0,0,1
a67aed3c-d30b-4448-a044-89720dd904c8,Michael Vasquez,28,Other,21334,8616.77,14272.66,616,1,13404,0
3e25c327-9848-411f-884d-3e99ef10e588,Robert Valencia,21,Female,28423,21476.62,13847.65,497,0,0,1
3fd504d8-37c3-453b-a872-5207d90f1671,Craig Taylor,25,Female,53099,45436.73,19339.58,665,1,19113,1
95d404fd-b4af-4259-b2f7-c94be181e36d,Paul Michael,19,Other,36384,21391.7,20847.16,750,0,0,0
ff7db566-9cd1-4ed6-9fdb-6ddf3e6903eb,Manuel May,25,Other,53193,43752.72,9211.29,819,0,0,0
5e641e9c-711b-446f-a1a2-8c8488068219,Miguel Glover,19,Female,45087,34771.49,6992.69,758,0,0,1
44755f30-0807-49d0-ad88-8a06462f586c,Joshua Edwards,24,Female,42817,30952.66,27855.65,702,0,0,1
456534a9-7e2c-484b-8b09-d788a06e6c3f,Karen Rogers,28,Other,13122,7296.67,3657.78,591,0,0,1
60582c93-f8fb-4160-a958-3bbae4cee5ad,Paul Burke,29,Other,19054,11926.84,4154.54,585,1,31241,1
dacbd976-ec7e-42fc-9957-f9f64853a8f3,Michael Burke,18,Female,17719,9761.94,3045.53,646,1,7985,0
20a4a934-459a-4b44-979d-b21725024ad1,Mark Nguyen,29,Male,35571,25122.81,4292.61,694,0,0,0
54aaba3f-6bbf-4df0-9879-de323a7f7511,Katrina Williams,23,Female,56668,47785.65,6340.15,775,1,15071,0
b6fea5d0-985b-4e2a-8079-d800c44a21c0,Willie Wilson,22,Other,46749,37868.59,23101.18,464,0,0,0
2f31d677-48ae-421f-a4e7-2062ac9d7974,Robert Williams,19,Male,11698,5850.44,8968.25,641,1,23523,0
73e2bf16-a1b0-4265-8ceb-698ae9625a59,Scott Smith,28,Male,41359,22108.15,24497.65,327,0,0,0
4abd0706-9116-41f9-8bf5-f8530396828e,Barbara Smith,21,Female,20993,10456.79,15213.1,807,1,40368,1
81160af5-3101-4d95-8765-bea90b9690cd,Miranda Crawford,28,Female,37811,33865.45,28800.82,556,1,48179,1
204c37fd-cd80-473d-99e9-6c91b389d413,Megan Green DDS,29,Female,46822,21039.61,13843.45,770,0,0,0
cf9b388b-a02f-4a0b-9f08-c49301b9fdef,Steven Greene,26,Male,56490,35568.35,30040.27,417,1,48969,0
d79046a6-68b0-462f-af09-263ce82f2b9b,Mary Garcia,24,Female,29707,13411.51,2996.48,401,1,21739,1
2cb13885-bf03-4bfb-b6df-527e6845029c,Alex Wells,30,Other,48503,37138.21,8796.29,812,1,40510,1
daad7785-de84-4229-887c-c39ba5fa2912,Mark Knight,25,Male,37216,22849.9,29341.25,768,0,0,0
14221332-e213-4559-9c9e-e3bc255582e4,Stephen Murphy,23,Female,41343,33536.53,7969.11,596,0,0,0
b0252148-fc9f-4b56-b4a7-910e8b912130,Michael Clark,25,Male,37748,18365.65,26781.31,591,1,47051,0
5e7c419b-db54-4596-b423-6ee354920d25,Tammy Blake,18,Female,45242,25919.97,35164.42,485,0,0,0
de599f9e-30b7-4c9a-b7c7-728df0b402ff,Jeanette Jackson,26,Other,14579,13071.69,10619.5,535,0,0,0
e2e6c89d-b710-4b74-a3ba-4fca0e4d043a,Sierra Marquez,22,Male,37180,24345.88,22668.85,832,0,0,1
dd148b61-8da6-454c-a8ec-6a8c7ebd630c,Heather Mccoy,27,Other,46547,36460.06,23383.52,303,1,25789,1
b1059a68-d50e-4690-8198-1ae62b96646a,Shane Mora,25,Male,58901,43438.45,6773.76,737,1,9053,0
0c6af2f9-b9b9-41c7-91bd-4a182e610bb7,Sara Hawkins,19,Male,56743,49159.03,42563.04,800,1,36913,0
868750a0-e264-46fe-a76f-de6ff0aa8e9a,Amy Bailey,27,Other,56637,25346.98,31754.41,770,1,21659,0
a6612a47-997c-4bca-a783-4b32507c24bf,Brent Wilkinson,24,Male,35436,15934.43,8771.33,793,1,28914,0
58ba6a46-1066-41f9-b270-fd38a6ccceae,Maria Trevino,23,Female,41449,26079.4,19657.88,842,0,0,1
3d1b9bb1-e1a5-410a-a30d-eaa706ff828a,Ariana Roy,22,Male,47885,41176.69,7124.66,688,0,0,0
c1a6e6f0-46b8-4215-9cb0-896737d01c43,Nicholas Humphrey,20,Female,16716,11959.88,8027.67,333,1,7949,1
95bc11c6-e4e7-45f0-b3b7-be118257959e,Cassandra Parrish,23,Female,40043,24732.81,13058.65,813,0,0,0
07543443-646a-4272-a89b-a779abcbe71c,Scott Taylor,19,Male,48208,30670.93,15372.12,678,1,30495,1
edef4c75-0da8-4d4e-ae52-7e9e166be502,Tamara Ferguson,22,Female,53980,30537.22,36769.31,726,0,0,0
e1f7ac45-2d04-4501-bc11-dd69d278d4f7,Donald Sims,20,Female,22408,15068.38,3883.28,424,0,0,0
378f1cc5-07a6-432b-8f08-e0841fcea470,Dr. Melissa Benitez,30,Female,58004,36197.16,29800.04,503,0,0,1
462272e8-4d80-4fb4-b7e7-af7358d567cb,Sean Fuentes,22,Male,56808,49005.56,33517.47,667,1,5442,1
6123037d-8571-4ef8-946b-069b83a7b6ac,Jessica Ramirez,23,Male,42835,26385.51,6968.51,372,1,25894,0
7782df90-47e6-441b-9f56-8a64cf94c2d2,Timothy Brock PhD,23,Female,14031,5917.12,10648.48,532,0,0,0
5080e8b0-9c6e-4009-b8b3-a8768bc4fc0d,Nicole Kelly,25,Other,23919,11171.36,7782.95,669,0,0,1
f8ba9487-98bd-4c5e-a0a7-076b506befbb,John Ramirez,25,Other,27275,18306.6,19419.52,439,0,0,1
2f28413f-be10-4775-838c-2a9e1e2988d0,Timothy Porter,20,Female,22894,19564.3,11985.64,364,0,0,0
ea656c63-d134-4f7d-9976-74175b92e120,Ashley Duncan,23,Male,17077,11562.19,10561.78,589,1,10482,0
8cf7f2d6-24b3-4ea6-95af-6dfe2cbd2c1a,Jeffrey King,23,Other,49442,33589.25,15105.79,722,0,0,0
1cafb536-d29f-414e-9515-efc3db2edee9,Richard Wiley,26,Other,54810,31697.49,8228.2,335,0,0,0
16b9d9ff-3833-4976-acfc-bcc6c1d016e2,Sharon Khan,28,Male,46393,40277.13,23681.66,590,1,9198,1
0cd6c2e0-4a6a-4673-ba0e-00bcf310c22d,Matthew Smith,25,Other,45451,28405.52,18878.23,431,1,25304,1
24ff7375-252d-44ef-b2eb-43a0aae6373d,Tiffany Camacho,21,Female,47826,36625.15,22229.55,393,1,13971,0
4239f942-01c6-4ec9-a056-07229583e4fc,Jacqueline Benjamin,19,Female,28500,17764.85,3064.79,411,0,0,0
b6ce78ad-794c-41ab-97a7-10737e92ffbb,Mark Valentine MD,23,Male,41567,22970.26,26910.99,807,1,5535,0
54400997-045f-4e28-baf8-0efa0e5ff0b9,Michael Bridges Jr.,22,Other,41680,21413.02,18648.1,460,1,44571,1
f97e9082-2f78-49fa-b4d7-4bd68211d989,Jennifer Wilson,27,Male,31730,13881.41,24224.21,575,0,0,0
423d4eb6-7fa8-48d1-953e-1c6e16ee1ec5,Michelle Jenkins,29,Male,48747,19540.5,9777.26,587,1,45755,0
dfa8c8bf-e1e1-4024-8ecb-8cdb35bc45d1,Charles Elliott,29,Other,38730,22466.45,19024.94,605,1,35830,1
a7054d1a-fbf9-4c05-9248-b91d5ecc7cd7,Paul Hernandez,30,Female,24120,19657.77,7759.02,486,0,0,0
fdc198b6-2350-487d-aad5-0f37095bd6fd,Melissa Miller,30,Other,22031,16182.48,4909.16,709,0,0,0
ac888df1-f5ca-4d0d-8b35-32eb7e759426,James Drake,27,Male,42262,34495.28,33397.81,424,0,0,1
de3e3f7b-c2fc-436f-826f-526049744eb9,Anita Patel,22,Other,53632,32926.61,25142.23,460,0,0,1
5aa43112-fe6f-46db-a81e-379dee9558b0,Douglas Nguyen MD,26,Female,15076,11631.57,4613.05,394,0,0,1
95b1160f-0f43-4561-a232-bbb1739a110f,Michelle Lee,18,Male,56842,38198.93,7276.05,606,0,0,0
fdde766c-5f3c-4ac4-810d-29679d770eb1,Angela Heath,28,Female,50682,44041.61,15440.25,502,1,42929,1
19db505c-234b-4e95-b571-ac91646bfd1f,Kelly Olson,21,Other,49133,21367.71,36585.1,690,0,0,0
34929b01-7778-44a3-9acc-891e29a2a2c5,Tyrone Davis,29,Female,25199,20375.32,6902.16,579,1,43732,1
b80a4a12-1f61-4c17-ab52-adf4731e5c77,Brittany Harris,29,Other,37782,32541.67,15386.0,844,1,40305,1
719d89fe-6d8a-430d-b0a3-15b7cc04d8f4,David Arroyo,25,Male,56491,48676.14,6912.82,338,0,0,1
ba318329-ee32-42ef-b782-a4533dc499d0,Jose Hall,22,Other,22476,16380.97,13250.01,756,1,42025,1
0642d048-8b64-474e-bec4-1320d9208135,Allison Hayes,18,Male,55499,32481.85,11387.66,487,1,20302,1
399381c6-2cb9-4e66-b5ed-5e65312863c3,Anthony Mcdaniel,19,Male,49572,22815.81,34012.9,432,0,0,0
a3f7b712-3c01-4429-ad5b-dcb10ae0e979,Natalie Reed,29,Female,48747,39329.59,12016.47,421,1,41682,0
29bfc6d5-5ea0-493d-8237-21e00dbab637,Brandon Gray,24,Male,41357,22052.41,19757.06,348,1,27343,1
2a1cc925-bb64-44ca-a61e-90bb4ed164b6,Patricia Cervantes,27,Female,53188,35912.87,13349.97,654,0,0,0
65a6d3d5-1eeb-4631-86a3-c1f7142aae9c,Richard Franklin,25,Male,20527,8473.34,9075.87,782,1,45431,0
54ce2c8a-984d-464c-8485-257db1785674,John Holland,24,Female,32067,21047.76,16354.6,364,0,0,0
fbb69b8f-be5e-40bd-92bd-a2e77f79333d,Ms. Jacqueline James PhD,29,Male,36619,18755.18,26001.4,548,0,0,1
797f629d-8ee0-4800-9bda-5e8d9748cbb1,James Ramirez,19,Other,55072,30146.33,23425.14,790,1,22821,0
a1319503-4595-42fa-a003-a9be495165cd,Brian Shields,21,Female,56071,39491.33,34154.96,750,1,22879,0
0aaca148-4fd0-475a-a9c6-7fd4b5805819,Richard Benjamin,20,Male,43160,28912.24,13559.13,674,1,45988,1
90e80627-01a5-447f-bfa9-c8d5ceddf4b6,Gabriella Adams,23,Male,42215,22436.35,12240.32,499,1,15427,1
d995974c-d232-4dbd-8ba8-7edc2e1ac5e6,Julie Greer,30,Male,21512,14561.64,14170.34,601,1,17669,0
4c559fbe-cfba-4688-a07d-021c87c16892,James Graham,29,Male,47137,35151.26,22906.74,605,0,0,1
dcad978f-dc16-4c7f-abf1-5ad8802bf603,Amanda Hogan,20,Other,47136,37766.77,34077.6,452,1,18894,1
5d8a598e-4e06-4211-9101-37297146b16f,Katie Ferguson,21,Male,19199,11899.07,3650.1,714,1,22947,1
c691c1ea-3ab4-4594-aa9f-ef102a3a9ac9,James Solis,18,Male,35869,21511.59,25444.73,488,1,38014,1
ce8f5938-e9a6-43f8-bb3e-f75efa9c33c8,Kimberly Potter,23,Male,40788,21130.24,18271.61,733,1,12367,0
9d757dcd-8a92-4e76-8281-b48c9156a1cd,Desiree Mills,20,Other,10255,6049.34,1855.36,402,1,34386,1
d03c5a87-97a7-485e-989d-d745b8946189,Tasha Mitchell,29,Male,29022,15837.61,12482.12,694,1,34201,0
a91cee0b-04b4-4649-af90-dba7d150421d,Melissa Rogers,24,Female,41402,26150.32,25146.01,472,0,0,0
3df710bd-0b55-4631-b5a8-bad664c217ac,Linda Conley,19,Female,14866,8590.39,10757.86,607,1,17330,0
cc77ca03-16c0-4499-8766-d6c79c9b093b,Kenneth Jackson,25,Male,39123,31364.38,12834.16,346,0,0,0
134af292-8eee-4307-9acc-0dbe887280ca,Belinda Henderson,23,Female,31179,20719.83,21994.47,417,1,30819,1
a09cbd9a-dd5a-4e1d-bd54-110881ff55da,Tara Thompson,20,Male,59887,37175.96,15355.08,605,0,0,1
417a144c-b8ea-4e38-88c8-593cc90905e1,Benjamin Day,25,Female,43823,26782.69,26386.17,553,0,0,0
a993f0e6-85ee-4493-8505-063994309ccb,Jennifer Hernandez,26,Female,56634,45545.75,30127.81,326,0,0,0
5a8e4b0b-a8f6-4e8c-82ea-a012a7cb50c1,Sherry Moore,28,Male,36714,19453.53,27744.56,848,1,48803,1
93580b8d-fc16-4fa7-b4ed-abb0d5a9aa69,Ann Allen,23,Male,35389,21937.41,4419.5,678,0,0,0
10d0964e-ba0e-4bff-8f8d-54883ebc7ca2,Theresa Hicks,18,Male,16276,9317.48,8671.82,722,0,0,1
947d0336-0dd4-4041-a304-86586c7653b8,Christopher Guzman,24,Female,15527,12611.99,7269.73,527,1,8345,0
1b2bc703-5d55-48cb-884d-f42a98253bae,Eddie Dunn,22,Female,42578,22307.92,12959.87,712,0,0,1
c81f2527-6563-4159-a04a-bb6d6d6f4c47,Jessica Monroe,19,Female,12173,10813.23,8709.56,392,0,0,0
01e21cd7-e0eb-418a-ba5f-2442e532a83c,Daniel Mitchell,30,Female,17177,11415.88,2289.92,472,0,0,1
767111b4-89c7-4325-a3d3-cea81db13a02,Adam Lopez,27,Other,33231,20995.12,20751.94,486,0,0,0
e07c0cd5-be3b-4edf-a85f-02b7f3b5fab5,Stephanie Ford,22,Other,19718,12397.51,15145.23,361,1,33381,0
bc07fece-6931-4233-890c-b7f78b945cc3,Dr. Michael Rivera,22,Male,16773,7772.54,7258.39,546,1,35798,0
79e94986-a6b6-4141-b938-19d7f9b27d76,Jordan Miller,22,Other,46358,36334.98,23291.51,354,0,0,0
11adde4e-107e-45a0-8602-eca1c48d0c7e,Gregory Gamble,28,Female,28309,18320.56,7858.45,616,1,34886,1
5aec6425-74de-41e5-aeff-ba72d831c3de,Mark Wood,26,Male,36111,27592.16,8362.06,813,0,0,1
bde9b949-f84a-48c3-a5c4-7d1749b5d26a,William Hughes,22,Male,59560,45836.16,23811.21,768,1,22579,0
dfc40a23-fd0c-4077-85a5-0afcf402ee39,Nancy Hutchinson,26,Female,31272,17661.85,17629.94,846,1,36768,1
23881c7c-306f-4c4f-a388-86ab8f2b55cc,Jessica Brewer,19,Female,38264,21377.08,7936.05,598,1,15265,0
b815a644-a67e-4b3d-a543-71f33fe13351,Joseph Michael,20,Male,27276,17742.86,21338.04,604,1,31631,1
f6f5d650-0781-49a3-86ec-1a10ef76665c,Matthew Cole,28,Female,55273,33921.75,5628.4,322,1,17611,0
3b4bac25-08b6-4ae8-beec-3324dcfab4a1,John Hampton,23,Female,42964,23412.65,8693.28,737,1,17773,1
0a4cee21-ca25-4d4e-a419-fa9c4dde5d8a,Brooke Diaz,22,Female,24912,11243.62,8843.05,523,1,11396,0
530fd78c-009d-477e-bcf8-b723cb2fa1d8,Carl Clark,24,Female,25594,18962.57,13506.96,595,1,27252,1
e6a1c0cd-e7a5-4d84-8e4c-7fbc5f00859f,Andrew Clark,29,Female,22785,20468.57,8111.3,577,0,0,0
45f0a8f3-0f0c-4ab5-9a93-d60b30814748,Kimberly Brown,27,Female,34241,19320.64,6959.79,810,1,21959,1
c3087441-c8f3-4c69-aec1-0fe6611abf51,Breanna Spencer,21,Male,16707,9393.64,4767.11,302,0,0,1
5c4ab4e2-d7df-4a11-9a9c-853933d9c2ca,Michael Lawrence,28,Female,19636,7957.0,11267.31,833,0,0,1
7fbd3ebe-1468-4488-9e9f-b37f5176b852,Jennifer Anderson,22,Female,37862,23661.17,5755.04,489,1,6778,0
9e229757-afa7-4530-8f31-b74b041ae157,Katie Roberts,30,Other,39001,23095.57,8518.26,732,0,0,0
9225c36e-a372-4dae-8d5f-4c6cb7b8480b,Michael Kelley,29,Female,46323,21122.24,17559.19,415,0,0,1
c5a673cc-dc3b-45f9-ad8b-c39fbebe92e4,Savannah Brooks,30,Male,33567,14401.34,25174.83,653,0,0,0
31d8cea2-613a-420d-910d-08bfecfc9f5a,Justin Jones,26,Male,29613,26534.51,6819.82,644,1,29090,0
d885f28d-99c8-4f44-9144-518770465c3d,Joseph Smith,19,Female,50510,41193.59,8681.53,440,0,0,0
7cec6b6b-288d-4c30-b6c8-5ec2a0bb2c79,Michael Reilly,20,Male,11191,9466.05,1825.23,844,1,43377,0
afa5c90f-b30c-463d-9723-f4dd1b721a01,Danny Williams,25,Female,47028,37172.05,25113.13,828,0,0,0
8ff6d400-4304-45c4-ba9d-132ef72be4ba,Kim Doyle,18,Female,36183,17892.9,10126.36,302,1,40378,0
29e0357d-f4c7-4ec7-815a-d36f092192b6,James Sawyer,25,Male,49824,21467.49,32701.48,806,1,34352,0
53c512af-31ce-4cb2-9541-577020496660,Shannon Todd,22,Male,38973,26117.37,24491.44,460,1,21416,1
d318da75-ee10-452f-ac74-aae292fa1ddc,Edward Dean,27,Male,37691,20418.04,16453.87,705,1,30691,0
afcca530-ebb7-4632-b48c-b26ca3fc831a,Allison Sanchez,18,Male,43846,31353.68,15267.41,810,0,0,1
8b52f02d-6e6d-433f-8405-072f7499c365,Kayla Brown,20,Male,46526,25303.5,5726.51,693,1,11276,1
458d11d5-7c9c-40c7-8519-b2a2b6cc79ea,Sheila Morton,21,Male,26784,11576.95,2962.34,708,1,5651,1
c46792c1-57aa-41c4-8c52-00a9c1a193db,John Rivas,29,Female,23909,12908.79,7699.37,327,0,0,1
5a1563c0-78f2-43ec-8285-b816fc82cd4b,Kelly Wagner,30,Female,58962,34973.11,38982.01,672,0,0,0
2982e38b-854d-4734-8ca5-37f2d07fd29c,David Gibbs,20,Female,33920,19313.67,6103.28,356,0,0,1
